filename,residual,label
1241 (2).jpg,175.7557,1
1241 (3).jpg,9.864248,1
1241 (4).jpg,305.04807,1
1241 (5).jpg,201.99724,1
1241 (6).jpg,202.51245,1
1241 (7).jpg,76.381714,1
1241 (8).jpg,884.29846,1
1241 (9).jpg,99.31311,1
1241.jpg,438.226,1
1242 (10).jpg,541.9127,1
1242 (2).jpg,260.2722,1
1242 (3).jpg,150.3554,1
1242 (4).jpg,261.1232,1
1242 (5).jpg,523.2627,1
1242 (6).jpg,748.1639,1
1242 (7).jpg,720.06604,1
1242 (8).jpg,440.4803,1
1242 (9).jpg,139.60608,1
1242.jpg,520.58484,1
1243 (10).jpg,327.244,1
1243 (2).jpg,461.9254,1
1243 (3).jpg,137.72159,1
1243 (4).jpg,282.68445,1
1243 (5).jpg,229.87784,1
1243 (6).jpg,193.07336,1
1243 (7).jpg,409.84848,1
1243 (8).jpg,405.3299,1
1243 (9).jpg,524.9304,1
1243.jpg,361.44525,1
1244 (10).jpg,312.52972,1
1244 (2).jpg,518.4373,1
1244 (3).jpg,286.7887,1
1244 (4).jpg,530.59326,1
1244 (5).jpg,189.0372,1
1244 (6).jpg,378.01013,1
1244 (7).jpg,287.1799,1
1244 (8).jpg,149.71532,1
1244 (9).jpg,239.34659,1
1244.jpg,67.03521,1
1245 (10).jpg,248.8365,1
1245 (2).jpg,432.54327,1
1245 (3).jpg,352.61493,1
1245 (4).jpg,364.66296,1
1245 (5).jpg,310.49884,1
1245 (6).jpg,370.05945,1
1245 (7).jpg,359.2461,1
1245 (8).jpg,317.0937,1
1245 (9).jpg,88.16126,1
1245.jpg,242.135,1
1246 (10).jpg,425.20044,1
1246 (2).jpg,305.91974,1
1246 (3).jpg,125.692345,1
1246 (4).jpg,119.58458,1
1246 (5).jpg,114.883675,1
1246 (6).jpg,476.99692,1
1246 (7).jpg,105.86911,1
1246 (8).jpg,205.91562,1
1246 (9).jpg,559.74603,1
1246.jpg,404.7108,1
1247 (10).jpg,381.4532,1
1247 (2).jpg,527.692,1
1247 (3).jpg,39.49295,1
1247 (4).jpg,312.24744,1
1247 (5).jpg,124.27622,1
1247 (6).jpg,342.78595,1
1247 (7).jpg,393.07507,1
1247 (8).jpg,271.98486,1
1247 (9).jpg,357.14688,1
1247.jpg,191.80835,1
1248 (10).jpg,309.34552,1
1248 (2).jpg,553.4392,1
1248 (3).jpg,223.79016,1
1248 (4).jpg,604.22253,1
1248 (5).jpg,256.41772,1
1248 (6).jpg,149.78307,1
1248 (7).jpg,317.56973,1
1248 (8).jpg,286.5077,1
1248 (9).jpg,116.72824,1
1248.jpg,540.6155,1
1249 (10).jpg,209.4083,1
1249 (2).jpg,269.65298,1
1249 (3).jpg,175.85728,1
1249 (4).jpg,296.73212,1
1249 (5).jpg,104.60164,1
1249 (6).jpg,426.71652,1
1249 (7).jpg,326.76172,1
1249 (8).jpg,366.33667,1
1249 (9).jpg,126.69915,1
1249.jpg,187.43248,1
1250 (10).jpg,183.18945,1
1250 (2).jpg,334.412,1
1250 (3).jpg,270.82373,1
1250 (4).jpg,312.7253,1
1250 (5).jpg,320.58142,1
1250 (6).jpg,413.83328,1
1250 (7).jpg,265.84152,1
1250 (8).jpg,426.2013,1
1250 (9).jpg,241.24535,1
1250.jpg,215.45062,1
1251 (10).jpg,515.3816,1
1251 (2).jpg,474.8104,1
1251 (3).jpg,165.61172,1
1251 (4).jpg,421.31433,1
1251 (5).jpg,77.86169,1
1251 (6).jpg,314.4375,1
1251 (7).jpg,526.3242,1
1251 (8).jpg,455.67218,1
1251 (9).jpg,155.87589,1
1251.jpg,408.3947,1
1252 (10).jpg,655.874,1
1252 (2).jpg,215.01506,1
1252 (3).jpg,853.88904,1
1252 (4).jpg,345.30878,1
1252 (5).jpg,159.60538,1
1252 (6).jpg,223.13379,1
1252 (7).jpg,260.75174,1
1252 (8).jpg,335.04556,1
1252 (9).jpg,261.94717,1
1252.jpg,428.83264,1
1253 (10).jpg,413.00317,1
1253 (2).jpg,384.0341,1
1253 (3).jpg,169.94438,1
1253 (4).jpg,198.12253,1
1253 (5).jpg,195.26578,1
1253 (6).jpg,581.4087,1
1253 (7).jpg,301.7212,1
1253 (8).jpg,728.3182,1
1253 (9).jpg,178.1272,1
1253.jpg,36.727108,1
1254 (10).jpg,461.19666,1
1254 (2).jpg,593.59155,1
1254 (3).jpg,54.678642,1
1254 (4).jpg,277.71805,1
1254 (5).jpg,163.91579,1
1254 (6).jpg,307.3435,1
1254 (7).jpg,421.297,1
1254 (8).jpg,734.0247,1
1254 (9).jpg,82.631676,1
1254.jpg,504.8385,1
1255 (10).jpg,440.7316,1
1255 (2).jpg,345.51874,1
1255 (3).jpg,82.24288,1
1255 (4).jpg,129.88338,1
1255 (5).jpg,138.88731,1
1255 (6).jpg,390.00995,1
1255 (7).jpg,732.2756,1
1255 (8).jpg,758.5434,1
1255 (9).jpg,92.83417,1
1255.jpg,122.024185,1
1256 (10).jpg,605.312,1
1256 (2).jpg,234.05093,1
1256 (3).jpg,256.63446,1
1256 (4).jpg,316.21814,1
1256 (5).jpg,123.32526,1
1256 (6).jpg,429.9872,1
1256 (7).jpg,451.45245,1
1256 (8).jpg,697.7743,1
1256 (9).jpg,173.17552,1
1256.jpg,269.48425,1
1257 (10).jpg,295.10785,1
1257 (2).jpg,562.0912,1
1257 (3).jpg,68.41211,1
1257 (4).jpg,421.82874,1
1257 (5).jpg,197.80952,1
1257 (6).jpg,245.50276,1
1257 (7).jpg,816.4182,1
1257 (8).jpg,266.6273,1
1257 (9).jpg,227.48703,1
1257.jpg,224.68344,1
1258 (10).jpg,353.08163,1
1258 (2).jpg,440.9435,1
1258 (3).jpg,89.24808,1
1258 (4).jpg,519.19604,1
1258 (5).jpg,107.40506,1
1258 (6).jpg,580.87555,1
1258 (7).jpg,737.7418,1
1258 (8).jpg,409.36737,1
1258 (9).jpg,214.89545,1
1258.jpg,300.531,1
1259 (10).jpg,558.71533,1
1259 (2).jpg,220.81215,1
1259 (3).jpg,112.41722,1
1259 (4).jpg,460.83914,1
1259 (5).jpg,75.27951,1
1259 (6).jpg,543.5934,1
1259 (7).jpg,256.1039,1
1259 (8).jpg,463.86743,1
1259 (9).jpg,484.59915,1
1259.jpg,161.46356,1
1260 (10).jpg,559.4391,1
1260 (2).jpg,242.21951,1
1260 (3).jpg,95.691025,1
1260 (4).jpg,308.50616,1
1260 (5).jpg,124.15194,1
1260 (6).jpg,119.527985,1
1260 (7).jpg,377.43033,1
1260 (8).jpg,474.78793,1
1260 (9).jpg,90.96079,1
1260.jpg,325.64178,1
1261 (10).jpg,337.26242,1
1261 (2).jpg,425.33014,1
1261 (3).jpg,436.3479,1
1261 (4).jpg,420.46246,1
1261 (5).jpg,295.61047,1
1261 (6).jpg,177.1041,1
1261 (7).jpg,216.49094,1
1261 (8).jpg,577.8434,1
1261 (9).jpg,234.65376,1
1261.jpg,486.68307,1
1262 (10).jpg,292.60217,1
1262 (2).jpg,477.15317,1
1262 (3).jpg,254.03996,1
1262 (4).jpg,361.53546,1
1262 (5).jpg,65.57372,1
1262 (6).jpg,264.47012,1
1262 (7).jpg,356.37137,1
1262 (8).jpg,385.54913,1
1262 (9).jpg,175.5326,1
1262.jpg,188.14725,1
1263 (10).jpg,187.42696,1
1263 (2).jpg,271.09375,1
1263 (3).jpg,60.47398,1
1263 (4).jpg,605.34534,1
1263 (5).jpg,167.09937,1
1263 (6).jpg,295.77243,1
1263 (7).jpg,263.68494,1
1263 (8).jpg,762.0708,1
1263 (9).jpg,179.01022,1
1263.jpg,236.10275,1
1264 (10).jpg,446.63443,1
1264 (2).jpg,630.0513,1
1264 (3).jpg,79.13867,1
1264 (4).jpg,358.82812,1
1264 (5).jpg,202.29942,1
1264 (6).jpg,452.69,1
1264 (7).jpg,605.6264,1
1264 (8).jpg,496.18475,1
1264 (9).jpg,343.98413,1
1264.jpg,261.9624,1
1265 (10).jpg,409.3413,1
1265 (2).jpg,266.71048,1
1265 (3).jpg,102.591034,1
1265 (4).jpg,403.7922,1
1265 (5).jpg,281.60132,1
1265 (6).jpg,409.08392,1
1265 (7).jpg,427.39905,1
1265 (8).jpg,256.2057,1
1265 (9).jpg,327.65546,1
1265.jpg,379.88864,1
1266 (10).jpg,305.4973,1
1266 (2).jpg,316.213,1
1266 (3).jpg,52.571323,1
1266 (4).jpg,472.8629,1
1266 (5).jpg,76.85146,1
1266 (6).jpg,414.79907,1
1266 (7).jpg,373.26257,1
1266 (8).jpg,116.412094,1
1266 (9).jpg,257.8817,1
1266.jpg,171.32721,1
1267 (10).jpg,267.8758,1
1267 (2).jpg,202.28557,1
1267 (3).jpg,218.03648,1
1267 (4).jpg,388.35376,1
1267 (5).jpg,125.82585,1
1267 (6).jpg,572.68164,1
1267 (7).jpg,837.91016,1
1267 (8).jpg,386.70532,1
1267 (9).jpg,325.99225,1
1267.jpg,293.8346,1
1268 (10).jpg,187.74947,1
1268 (2).jpg,506.23145,1
1268 (3).jpg,131.11642,1
1268 (4).jpg,582.94965,1
1268 (5).jpg,184.51523,1
1268 (6).jpg,519.3059,1
1268 (7).jpg,360.37708,1
1268 (8).jpg,375.91946,1
1268 (9).jpg,66.01936,1
1268.jpg,211.29219,1
1269 (10).jpg,419.80286,1
1269 (2).jpg,224.309,1
1269 (3).jpg,134.94226,1
1269 (4).jpg,459.02817,1
1269 (5).jpg,200.58627,1
1269 (6).jpg,385.13824,1
1269 (7).jpg,536.35406,1
1269 (8).jpg,240.8612,1
1269 (9).jpg,199.14085,1
1269.jpg,274.59857,1
1270 (10).jpg,99.2696,1
1270 (2).jpg,161.1402,1
1270 (3).jpg,161.39853,1
1270 (4).jpg,178.57594,1
1270 (5).jpg,158.5317,1
1270 (6).jpg,236.99243,1
1270 (7).jpg,348.2578,1
1270 (8).jpg,763.838,1
1270 (9).jpg,176.68938,1
1270.jpg,141.06387,1
1271 (10).jpg,476.2173,1
1271 (2).jpg,463.28018,1
1271 (3).jpg,114.11025,1
1271 (4).jpg,371.58398,1
1271 (5).jpg,131.58315,1
1271 (6).jpg,398.5428,1
1271 (7).jpg,197.7895,1
1271 (8).jpg,226.37881,1
1271 (9).jpg,687.677,1
1271.jpg,58.611664,1
1272 (10).jpg,773.97107,1
1272 (2).jpg,276.32367,1
1272 (3).jpg,75.810165,1
1272 (4).jpg,631.7705,1
1272 (5).jpg,94.76074,1
1272 (6).jpg,213.23784,1
1272 (7).jpg,258.92548,1
1272 (8).jpg,293.1061,1
1272 (9).jpg,581.71545,1
1272.jpg,129.07187,1
1273 (10).jpg,212.31958,1
1273 (2).jpg,355.22278,1
1273 (3).jpg,110.07109,1
1273 (4).jpg,451.5196,1
1273 (5).jpg,137.3746,1
1273 (6).jpg,389.488,1
1273 (7).jpg,390.2721,1
1273 (8).jpg,376.0616,1
1273 (9).jpg,89.73724,1
1273.jpg,451.7581,1
1274 (10).jpg,492.52356,1
1274 (2).jpg,591.77185,1
1274 (3).jpg,88.42203,1
1274 (4).jpg,390.4241,1
1274 (5).jpg,57.5216,1
1274 (6).jpg,397.9353,1
1274 (7).jpg,423.87463,1
1274 (8).jpg,471.0657,1
1274 (9).jpg,326.80176,1
1274.jpg,375.0082,1
1275 (10).jpg,613.62,1
1275 (2).jpg,207.44524,1
1275 (3).jpg,103.49466,1
1275 (4).jpg,428.08282,1
1275 (5).jpg,145.9813,1
1275 (6).jpg,159.9732,1
1275 (7).jpg,376.59836,1
1275 (8).jpg,389.74335,1
1275 (9).jpg,418.963,1
1275.jpg,377.3833,1
1276 (10).jpg,352.87833,1
1276 (2).jpg,235.43741,1
1276 (3).jpg,101.30176,1
1276 (4).jpg,388.3919,1
1276 (5).jpg,192.66542,1
1276 (6).jpg,273.10962,1
1276 (7).jpg,653.6764,1
1276 (8).jpg,394.8916,1
1276 (9).jpg,678.73865,1
1276.jpg,69.71639,1
1277 (10).jpg,271.87314,1
1277 (2).jpg,429.9557,1
1277 (3).jpg,333.74222,1
1277 (4).jpg,480.59732,1
1277 (5).jpg,199.05844,1
1277 (6).jpg,283.68567,1
1277 (7).jpg,606.2857,1
1277 (8).jpg,537.87036,1
1277 (9).jpg,195.44048,1
1277.jpg,306.86115,1
1278 (10).jpg,443.76923,1
1278 (2).jpg,470.16757,1
1278 (3).jpg,30.325005,1
1278 (4).jpg,557.4853,1
1278 (5).jpg,129.40903,1
1278 (6).jpg,485.6994,1
1278 (7).jpg,296.84882,1
1278 (8).jpg,429.63058,1
1278 (9).jpg,341.88727,1
1278.jpg,171.49762,1
1279 (10).jpg,257.89935,1
1279 (2).jpg,504.65515,1
1279 (3).jpg,134.16109,1
1279 (4).jpg,682.9259,1
1279 (5).jpg,100.219574,1
1279 (6).jpg,542.7438,1
1279 (7).jpg,288.79843,1
1279 (8).jpg,481.60538,1
1279 (9).jpg,377.81552,1
1279.jpg,277.44037,1
1280 (10).jpg,354.6338,1
1280 (2).jpg,243.31357,1
1280 (3).jpg,83.51305,1
1280 (4).jpg,188.5661,1
1280 (5).jpg,220.10883,1
1280 (6).jpg,368.26233,1
1280 (7).jpg,216.29573,1
1280 (8).jpg,384.5296,1
1280 (9).jpg,255.08939,1
1280.jpg,418.2848,1
1281 (10).jpg,383.23096,1
1281 (2).jpg,321.76614,1
1281 (3).jpg,34.56349,1
1281 (4).jpg,324.4472,1
1281 (5).jpg,153.90903,1
1281 (6).jpg,289.95953,1
1281 (7).jpg,331.93747,1
1281 (8).jpg,311.1942,1
1281 (9).jpg,149.49725,1
1281.jpg,179.6782,1
1282 (10).jpg,184.23807,1
1282 (2).jpg,456.64786,1
1282 (3).jpg,76.59079,1
1282 (4).jpg,608.5836,1
1282 (5).jpg,163.32468,1
1282 (6).jpg,211.43375,1
1282 (7).jpg,227.85997,1
1282 (8).jpg,312.76392,1
1282 (9).jpg,239.26163,1
1282.jpg,366.68692,1
1283 (10).jpg,147.16528,1
1283 (2).jpg,598.5582,1
1283 (3).jpg,68.50391,1
1283 (4).jpg,335.21722,1
1283 (5).jpg,75.95743,1
1283 (6).jpg,461.88483,1
1283 (7).jpg,218.92523,1
1283 (8).jpg,645.36304,1
1283 (9).jpg,186.29378,1
1283.jpg,148.88072,1
1284 (10).jpg,269.6304,1
1284 (2).jpg,159.90633,1
1284 (3).jpg,139.59836,1
1284 (4).jpg,207.13861,1
1284 (5).jpg,117.11468,1
1284 (6).jpg,418.90295,1
1284 (7).jpg,335.5735,1
1284 (8).jpg,426.04745,1
1284 (9).jpg,132.45833,1
1284.jpg,278.8986,1
1285 (10).jpg,295.67517,1
1285 (2).jpg,520.14484,1
1285 (3).jpg,24.288311,1
1285 (4).jpg,207.4367,1
1285 (5).jpg,230.36938,1
1285 (6).jpg,257.64984,1
1285 (7).jpg,301.64197,1
1285 (8).jpg,343.1905,1
1285 (9).jpg,169.55283,1
1285.jpg,301.02393,1
1286 (10).jpg,623.7268,1
1286 (2).jpg,471.83774,1
1286 (3).jpg,98.76239,1
1286 (4).jpg,228.0539,1
1286 (5).jpg,361.05878,1
1286 (6).jpg,326.59436,1
1286 (7).jpg,270.90793,1
1286 (8).jpg,489.73193,1
1286 (9).jpg,294.8199,1
1286.jpg,104.459274,1
1287 (10).jpg,348.28568,1
1287 (2).jpg,358.49323,1
1287 (3).jpg,49.20641,1
1287 (4).jpg,199.96323,1
1287 (5).jpg,110.01447,1
1287 (6).jpg,532.19495,1
1287 (7).jpg,629.8982,1
1287 (8).jpg,563.2949,1
1287 (9).jpg,339.8017,1
1287.jpg,300.30457,1
1288 (10).jpg,207.06369,1
1288 (2).jpg,749.5719,1
1288 (3).jpg,149.16702,1
1288 (4).jpg,561.95984,1
1288 (5).jpg,252.87408,1
1288 (6).jpg,242.3118,1
1288 (7).jpg,758.34436,1
1288 (8).jpg,475.174,1
1288 (9).jpg,282.9885,1
1288.jpg,51.32439,1
1289 (10).jpg,298.53085,1
1289 (2).jpg,398.49472,1
1289 (3).jpg,101.378044,1
1289 (4).jpg,670.37897,1
1289 (5).jpg,57.35763,1
1289 (6).jpg,300.01807,1
1289 (7).jpg,279.1871,1
1289 (8).jpg,233.21439,1
1289 (9).jpg,285.11508,1
1289.jpg,156.9697,1
1290 (10).jpg,384.1625,1
1290 (2).jpg,475.83545,1
1290 (3).jpg,76.81389,1
1290 (4).jpg,218.29822,1
1290 (5).jpg,84.27431,1
1290 (6).jpg,922.6064,1
1290 (7).jpg,360.41318,1
1290 (8).jpg,286.0161,1
1290 (9).jpg,415.34195,1
1290.jpg,294.1738,1
1291 (10).jpg,231.74893,1
1291 (2).jpg,381.7338,1
1291 (3).jpg,231.63255,1
1291 (4).jpg,540.62573,1
1291 (5).jpg,356.67456,1
1291 (6).jpg,254.73497,1
1291 (7).jpg,192.25119,1
1291 (8).jpg,196.6036,1
1291 (9).jpg,230.15753,1
1291.jpg,362.44885,1
1292 (10).jpg,257.233,1
1292 (2).jpg,467.38617,1
1292 (3).jpg,155.08832,1
1292 (4).jpg,595.2334,1
1292 (5).jpg,39.714195,1
1292 (6).jpg,422.93768,1
1292 (7).jpg,576.1711,1
1292 (8).jpg,404.4094,1
1292 (9).jpg,298.92264,1
1292.jpg,344.29407,1
1293 (10).jpg,379.33643,1
1293 (2).jpg,395.68622,1
1293 (3).jpg,44.80191,1
1293 (4).jpg,502.0024,1
1293 (5).jpg,215.56323,1
1293 (6).jpg,379.06616,1
1293 (7).jpg,320.80573,1
1293 (8).jpg,482.7517,1
1293 (9).jpg,279.1765,1
1293.jpg,324.2441,1
1294 (10).jpg,204.74864,1
1294 (2).jpg,518.22974,1
1294 (3).jpg,136.03296,1
1294 (4).jpg,614.79675,1
1294 (5).jpg,93.903244,1
1294 (6).jpg,313.66498,1
1294 (7).jpg,293.67712,1
1294 (8).jpg,513.00525,1
1294 (9).jpg,468.8864,1
1294.jpg,255.79475,1
1295 (10).jpg,236.74387,1
1295 (2).jpg,361.02478,1
1295 (3).jpg,479.53836,1
1295 (4).jpg,500.12473,1
1295 (5).jpg,161.08368,1
1295 (6).jpg,481.8781,1
1295 (7).jpg,660.9857,1
1295 (8).jpg,336.95016,1
1295 (9).jpg,217.86798,1
1295.jpg,277.83252,1
1296 (10).jpg,494.79004,1
1296 (2).jpg,244.23477,1
1296 (3).jpg,215.88876,1
1296 (4).jpg,512.2405,1
1296 (5).jpg,148.3295,1
1296 (6).jpg,400.2634,1
1296 (7).jpg,341.8189,1
1296 (8).jpg,269.90793,1
1296 (9).jpg,512.65454,1
1296.jpg,456.0478,1
1297 (10).jpg,330.98535,1
1297 (2).jpg,193.03658,1
1297 (3).jpg,283.28265,1
1297 (4).jpg,216.11682,1
1297 (5).jpg,91.78094,1
1297 (6).jpg,148.22789,1
1297 (7).jpg,532.37,1
1297 (8).jpg,296.135,1
1297 (9).jpg,607.1726,1
1297.jpg,162.84966,1
1298 (10).jpg,229.7987,1
1298 (2).jpg,349.04913,1
1298 (3).jpg,389.08282,1
1298 (4).jpg,403.29926,1
1298 (5).jpg,147.48291,1
1298 (6).jpg,554.975,1
1298 (7).jpg,179.40964,1
1298 (8).jpg,598.6211,1
1298 (9).jpg,100.68469,1
1298.jpg,369.25037,1
1299 (10).jpg,349.68713,1
1299 (2).jpg,287.51147,1
1299 (3).jpg,312.3052,1
1299 (4).jpg,388.84576,1
1299 (5).jpg,132.70212,1
1299 (6).jpg,245.94482,1
1299 (7).jpg,650.01874,1
1299 (8).jpg,270.6169,1
1299 (9).jpg,365.78165,1
1299.jpg,279.5025,1
1300 (10).jpg,225.8779,1
1300 (2).jpg,495.21252,1
1300 (3).jpg,31.549372,1
1300 (4).jpg,672.29675,1
1300 (5).jpg,193.53973,1
1300 (6).jpg,538.2145,1
1300 (7).jpg,341.6977,1
1300 (8).jpg,596.0573,1
1300 (9).jpg,254.49442,1
1300.jpg,621.7815,1
1301 (10).jpg,310.9513,1
1301 (2).jpg,498.20456,1
1301 (3).jpg,210.9631,1
1301 (4).jpg,293.28723,1
1301 (5).jpg,436.28058,1
1301 (6).jpg,380.92523,1
1301 (7).jpg,562.2776,1
1301 (8).jpg,489.67456,1
1301 (9).jpg,217.55315,1
1301.jpg,270.65533,1
1302 (10).jpg,327.19107,1
1302 (2).jpg,253.83516,1
1302 (3).jpg,244.41989,1
1302 (4).jpg,630.6534,1
1302 (5).jpg,226.63184,1
1302 (6).jpg,191.2336,1
1302 (7).jpg,285.5466,1
1302 (8).jpg,206.8523,1
1302 (9).jpg,251.0937,1
1302.jpg,261.53375,1
1303 (10).jpg,399.40125,1
1303 (2).jpg,672.7624,1
1303 (3).jpg,142.61107,1
1303 (4).jpg,350.25183,1
1303 (5).jpg,193.34303,1
1303 (6).jpg,277.31396,1
1303 (7).jpg,765.0943,1
1303 (8).jpg,376.28168,1
1303 (9).jpg,255.89093,1
1303.jpg,178.13002,1
1304 (10).jpg,381.7578,1
1304 (2).jpg,306.13712,1
1304 (3).jpg,283.45557,1
1304 (4).jpg,441.87436,1
1304 (5).jpg,169.14835,1
1304 (6).jpg,138.62268,1
1304 (7).jpg,391.92096,1
1304 (8).jpg,729.0016,1
1304 (9).jpg,167.47348,1
1304.jpg,104.47253,1
1305 (10).jpg,471.1491,1
1305 (2).jpg,570.47003,1
1305 (3).jpg,219.06339,1
1305 (4).jpg,315.14185,1
1305 (5).jpg,254.61691,1
1305 (6).jpg,452.66095,1
1305 (7).jpg,547.43115,1
1305 (8).jpg,339.43472,1
1305 (9).jpg,931.01917,1
1305.jpg,419.24225,1
1306 (10).jpg,276.31293,1
1306 (2).jpg,463.56705,1
1306 (3).jpg,107.81468,1
1306 (4).jpg,376.99774,1
1306 (5).jpg,400.89032,1
1306 (6).jpg,462.0087,1
1306 (7).jpg,287.46008,1
1306 (8).jpg,169.5917,1
1306 (9).jpg,77.38379,1
1306.jpg,102.71374,1
1307 (10).jpg,197.56018,1
1307 (2).jpg,377.86646,1
1307 (3).jpg,151.39435,1
1307 (4).jpg,288.64938,1
1307 (5).jpg,468.2231,1
1307 (6).jpg,219.60782,1
1307 (7).jpg,503.91092,1
1307 (8).jpg,408.30737,1
1307 (9).jpg,692.8533,1
1307.jpg,489.98883,1
1308 (10).jpg,616.52,1
1308 (2).jpg,258.3188,1
1308 (3).jpg,43.310158,1
1308 (4).jpg,349.72406,1
1308 (5).jpg,116.15633,1
1308 (6).jpg,567.1903,1
1308 (7).jpg,271.42352,1
1308 (8).jpg,378.0561,1
1308 (9).jpg,175.42876,1
1308.jpg,292.9181,1
1309 (10).jpg,523.86096,1
1309 (2).jpg,942.4508,1
1309 (3).jpg,266.60217,1
1309 (4).jpg,304.9996,1
1309 (5).jpg,510.24997,1
1309 (6).jpg,264.21082,1
1309 (7).jpg,185.69894,1
1309 (8).jpg,310.0442,1
1309 (9).jpg,177.39314,1
1309.jpg,290.56927,1
1310 (10).jpg,517.24,1
1310 (2).jpg,249.5665,1
1310 (3).jpg,161.19403,1
1310 (4).jpg,256.15308,1
1310 (5).jpg,206.27097,1
1310 (6).jpg,217.46143,1
1310 (7).jpg,211.20671,1
1310 (8).jpg,552.40283,1
1310 (9).jpg,383.10083,1
1310.jpg,70.24944,1
1311 (10).jpg,578.54626,1
1311 (2).jpg,242.37332,1
1311 (3).jpg,97.70266,1
1311 (4).jpg,486.27194,1
1311 (5).jpg,82.03752,1
1311 (6).jpg,158.59042,1
1311 (7).jpg,324.20648,1
1311 (8).jpg,218.39449,1
1311 (9).jpg,277.05692,1
1311.jpg,689.8501,1
1312 (10).jpg,789.9414,1
1312 (2).jpg,516.8844,1
1312 (3).jpg,137.19891,1
1312 (4).jpg,315.049,1
1312 (5).jpg,103.12544,1
1312 (6).jpg,352.1941,1
1312 (7).jpg,467.21707,1
1312 (8).jpg,517.9055,1
1312 (9).jpg,194.44127,1
1312.jpg,199.55736,1
1313 (10).jpg,475.55157,1
1313 (2).jpg,225.78276,1
1313 (3).jpg,431.98962,1
1313 (4).jpg,749.5442,1
1313 (5).jpg,278.78488,1
1313 (6).jpg,178.59697,1
1313 (7).jpg,328.74033,1
1313 (8).jpg,528.1605,1
1313 (9).jpg,317.3129,1
1313.jpg,397.10712,1
1314 (10).jpg,470.81815,1
1314 (2).jpg,312.26147,1
1314 (3).jpg,102.10978,1
1314 (4).jpg,301.66687,1
1314 (5).jpg,325.2152,1
1314 (6).jpg,390.25494,1
1314 (7).jpg,271.44052,1
1314 (8).jpg,608.05505,1
1314 (9).jpg,224.84015,1
1314.jpg,231.28267,1
1315 (10).jpg,677.2111,1
1315 (2).jpg,439.02527,1
1315 (3).jpg,263.40277,1
1315 (4).jpg,714.20386,1
1315 (5).jpg,158.86249,1
1315 (6).jpg,149.60532,1
1315 (7).jpg,443.18607,1
1315 (8).jpg,246.67816,1
1315 (9).jpg,167.19174,1
1315.jpg,307.3085,1
1316 (10).jpg,218.0026,1
1316 (2).jpg,303.69223,1
1316 (3).jpg,114.11558,1
1316 (4).jpg,410.61163,1
1316 (5).jpg,87.705414,1
1316 (6).jpg,167.49768,1
1316 (7).jpg,250.34784,1
1316 (8).jpg,430.60507,1
1316 (9).jpg,146.72432,1
1316.jpg,330.15955,1
1317 (10).jpg,271.45505,1
1317 (2).jpg,185.38008,1
1317 (3).jpg,116.393555,1
1317 (4).jpg,111.88608,1
1317 (5).jpg,592.62427,1
1317 (6).jpg,410.02997,1
1317 (7).jpg,603.48376,1
1317 (8).jpg,688.53,1
1317 (9).jpg,200.2033,1
1317.jpg,127.251175,1
1318 (10).jpg,432.45465,1
1318 (2).jpg,280.0551,1
1318 (3).jpg,142.69844,1
1318 (4).jpg,250.27354,1
1318 (5).jpg,104.025986,1
1318 (6).jpg,463.57013,1
1318 (7).jpg,697.13074,1
1318 (8).jpg,390.78598,1
1318 (9).jpg,134.54272,1
1318.jpg,468.28192,1
1319 (10).jpg,313.21475,1
1319 (2).jpg,273.94293,1
1319 (3).jpg,208.89342,1
1319 (4).jpg,499.8114,1
1319 (5).jpg,222.23376,1
1319 (6).jpg,181.8319,1
1319 (7).jpg,173.87033,1
1319 (8).jpg,835.28,1
1319 (9).jpg,184.19019,1
1319.jpg,248.68973,1
1320 (10).jpg,324.9058,1
1320 (2).jpg,473.56003,1
1320 (3).jpg,230.35664,1
1320 (4).jpg,574.7064,1
1320 (5).jpg,248.90024,1
1320 (6).jpg,366.4435,1
1320 (7).jpg,515.614,1
1320 (8).jpg,341.9016,1
1320 (9).jpg,194.11871,1
1320.jpg,384.31128,1
1321 (10).jpg,263.07532,1
1321 (2).jpg,356.6904,1
1321 (3).jpg,107.66252,1
1321 (4).jpg,618.9086,1
1321 (5).jpg,138.63034,1
1321 (6).jpg,338.41367,1
1321 (7).jpg,385.6776,1
1321 (8).jpg,460.63647,1
1321 (9).jpg,75.713005,1
1321.jpg,151.2815,1
1322 (10).jpg,381.0108,1
1322 (2).jpg,436.97107,1
1322 (3).jpg,109.238846,1
1322 (4).jpg,410.41272,1
1322 (5).jpg,174.68002,1
1322 (6).jpg,548.55414,1
1322 (7).jpg,170.67844,1
1322 (8).jpg,498.25867,1
1322 (9).jpg,289.11734,1
1322.jpg,282.9392,1
1323 (10).jpg,533.76636,1
1323 (2).jpg,554.3262,1
1323 (3).jpg,134.77211,1
1323 (4).jpg,280.65384,1
1323 (5).jpg,110.702515,1
1323 (6).jpg,306.94226,1
1323 (7).jpg,630.6875,1
1323 (8).jpg,362.75043,1
1323 (9).jpg,181.62305,1
1323.jpg,336.97894,1
1324 (10).jpg,710.2826,1
1324 (2).jpg,1092.2786,1
1324 (3).jpg,35.951073,1
1324 (4).jpg,435.6323,1
1324 (5).jpg,402.87366,1
1324 (6).jpg,400.3221,1
1324 (7).jpg,388.016,1
1324 (8).jpg,546.0934,1
1324 (9).jpg,338.36475,1
1324.jpg,87.56079,1
